Date,Open,High,Low,Close,Adj Close,Volume
2019-05-08,312.90069580078125,315.6460876464844,309.2630920410156,313.79290771484375,311.80633544921875,17200035
2019-05-09,311.3221130371094,315.7146911621094,309.400390625,313.5870056152344,311.60174560546875,13218136
2019-05-10,315.7146911621094,318.6658935546875,313.79290771484375,315.23419189453125,313.2384948730469,29195806
2019-05-13,314.7538146972656,315.85198974609375,307.61590576171875,308.0964050292969,306.1459045410156,15740721
2019-05-14,309.2630920410156,311.8711853027344,308.98858642578125,311.45941162109375,309.48760986328125,16126284
2019-05-15,312.2829895019531,314.89111328125,311.9397888183594,314.3420104980469,312.3519592285156,11995654
2019-05-16,314.2734069824219,320.72491455078125,313.3125,320.72491455078125,318.6944580078125,14112327
2019-05-17,320.72491455078125,322.7839050292969,319.1463928222656,321.5484924316406,319.5128173828125,17112378
2019-05-20,321.1366882324219,323.9507141113281,317.7051086425781,322.9898986816406,320.9450988769531,14033054
2019-05-21,323.74481201171875,324.4997863769531,313.5184020996094,315.0282897949219,313.0339050292969,14020993
2019-05-22,316.81280517578125,317.7737121582031,311.9397888183594,315.5087890625,313.5113525390625,15468776
2019-05-23,314.9596862792969,314.9596862792969,304.1156005859375,305.4195861816406,303.48602294921875,13201532
2019-05-24,305.90008544921875,308.5082092285156,302.3310852050781,304.8019104003906,302.87225341796875,15093453
2019-05-28,306.6549987792969,306.9295959472656,299.9975891113281,299.9975891113281,298.0983581542969,26849971
2019-05-29,298.0758056640625,299.6543884277344,293.2029113769531,296.497314453125,294.6202392578125,12829394
2019-05-30,297.0462951660156,299.7229919433594,297.0462951660156,298.6935119628906,296.8025207519531,11205030
2019-05-31,296.2914123535156,296.4285888671875,291.3497009277344,295.1246032714844,293.2562255859375,12406417
2019-06-03,292.9283142089844,298.2817077636719,289.7712097167969,297.66400146484375,295.779541015625,10171251
2019-06-04,296.2914123535156,302.94879150390625,294.918701171875,301.6448059082031,299.7351379394531,13527684
2019-06-05,301.50750732421875,306.03729248046875,301.3016052246094,303.0174865722656,301.09912109375,10447366
2019-06-06,304.8019104003906,309.6062927246094,303.9783020019531,306.79229736328125,304.85003662109375,11003554
2019-06-07,307.8218078613281,312.90069580078125,306.6549987792969,312.07708740234375,310.10137939453125,10873577
2019-06-10,312.90069580078125,313.381103515625,307.7532043457031,308.9200134277344,306.96429443359375,15016240
2019-06-11,309.331787109375,313.381103515625,308.8512878417969,309.5376892089844,307.57806396484375,12230661
2019-06-12,306.86090087890625,308.5082092285156,304.1156005859375,306.6549987792969,304.713623046875,28765973
2019-06-13,306.5863952636719,308.9200134277344,305.4883117675781,307.8218078613281,305.873046875,17220990
2019-06-14,306.9295959472656,309.6748962402344,305.0078125,306.03729248046875,304.0998229980469,10217674
2019-06-17,307.68450927734375,312.4202880859375,306.5177917480469,311.2535095214844,309.28302001953125,13751513
2019-06-18,311.52801513671875,319.2149963378906,310.9103088378906,317.0187072753906,315.01171875,11640461
2019-06-19,316.3323974609375,317.63641357421875,310.97900390625,311.73388671875,309.7603454589844,16358427
2019-06-20,312.5574951171875,315.98919677734375,312.0085144042969,313.3125,311.3289794921875,7151233
2019-06-21,312.96929931640625,313.3125,300.8898010253906,302.6742858886719,300.7580871582031,44618794
2019-06-24,302.8116149902344,309.1944885253906,302.8116149902344,304.3901062011719,302.46307373046875,10212610
2019-06-25,302.6742858886719,303.63519287109375,299.9975891113281,299.9975891113281,298.0983581542969,11181928
2019-06-26,298.8994140625,300.1347961425781,291.7615051269531,291.7615051269531,289.9143981933594,24033433
2019-06-27,292.24200439453125,293.2715148925781,287.4375915527344,289.7025146484375,287.8684387207031,19962138
2019-06-28,289.6339111328125,290.5260925292969,286.06500244140625,288.39849853515625,286.57269287109375,16970914
2019-07-01,291.48699951171875,294.6441955566406,290.66339111328125,294.2323913574219,292.3696594238281,14343427
2019-07-02,295.26190185546875,297.9385986328125,291.9674072265625,294.3695983886719,292.5059814453125,11684142
2019-07-03,294.6441955566406,302.1252136230469,294.6441955566406,299.79168701171875,297.89373779296875,8755756
2019-07-04,299.448486328125,300.2720947265625,298.0072021484375,299.448486328125,297.552734375,8099308
2019-07-05,298.2817077636719,299.86029052734375,294.7814025878906,296.4285888671875,294.55194091796875,9884951
2019-07-08,297.18359375,297.4580993652344,292.1733093261719,292.7911071777344,290.9375,10212333
2019-07-09,292.1733093261719,294.2323913574219,291.2124938964844,293.4088134765625,291.5513000488281,8644781
2019-07-10,293.75189208984375,295.5364074707031,290.1830139160156,290.1830139160156,288.3459167480469,11961697
2019-07-11,290.73199462890625,291.2810974121094,287.3004150390625,289.4966125488281,287.6638488769531,13764862
2019-07-12,289.4966125488281,293.06561279296875,288.810302734375,290.59478759765625,288.75506591796875,6775435
2019-07-15,290.5260925292969,293.1341857910156,290.3888854980469,292.5165100097656,290.6646423339844,8397497
2019-07-16,292.24200439453125,298.76220703125,291.7615051269531,297.114990234375,295.2340087890625,14442501
2019-07-17,297.18359375,301.2330017089844,297.18359375,298.5563049316406,296.66619873046875,12873017
2019-07-18,295.8796081542969,296.9776916503906,293.5459899902344,293.75189208984375,291.8921813964844,14671697
2019-07-19,295.4678039550781,296.9090881347656,293.75189208984375,296.2226867675781,294.34735107421875,6622819
2019-07-22,295.33050537109375,299.86029052734375,294.50689697265625,297.4580993652344,295.574951171875,4889141
2019-07-23,297.7326965332031,302.26251220703125,297.7326965332031,301.027099609375,299.121337890625,5797384
2019-07-24,302.26251220703125,302.26251220703125,294.6441955566406,299.86029052734375,297.9619140625,6402807
2019-07-25,301.9880065917969,302.7428894042969,296.3599853515625,297.8699035644531,295.984130859375,28469378
2019-07-26,298.35040283203125,298.5563049316406,296.0168151855469,298.0072021484375,296.1205749511719,9365066
2019-07-29,296.77178955078125,304.52740478515625,296.77178955078125,304.3901062011719,302.46307373046875,8558931
2019-07-30,306.4490966796875,308.714111328125,304.52740478515625,305.8313903808594,303.8952331542969,8261497
2019-07-31,302.94879150390625,307.5085144042969,294.8424987792969,295.8109130859375,293.93817138671875,21155588
2019-08-01,294.918701171875,296.15411376953125,290.4574890136719,294.1636962890625,292.3013916015625,6575452
2019-08-02,289.7025146484375,290.2515869140625,283.4569091796875,284.2804870605469,282.4807434082031,9312191
2019-08-05,280.43701171875,281.2605895996094,274.53448486328125,279.6820068359375,277.911376953125,15643865
2019-08-06,275.9071960449219,279.3388977050781,260.464599609375,260.464599609375,258.8156433105469,28292531
2019-08-07,261.7685852050781,263.7590026855469,248.247802734375,250.5126953125,248.92674255371094,28200413
2019-08-08,255.3170928955078,265.47491455078125,254.69940185546875,265.47491455078125,263.7942199707031,26924194
2019-08-09,265.5434875488281,271.3774108886719,263.6903991699219,267.4652099609375,265.7719421386719,21664577
2019-08-12,264.9258117675781,266.4082946777344,256.0721130371094,258.131103515625,256.4969177246094,16219073
2019-08-13,253.94439697265625,259.1148986816406,249.4517059326172,258.268310546875,256.63323974609375,18179269
2019-08-14,258.131103515625,263.4844970703125,256.48388671875,258.0624084472656,256.42864990234375,15831720
2019-08-15,261.4941101074219,263.4158935546875,256.0721130371094,258.61151123046875,256.9742736816406,13469570
2019-08-16,260.80780029296875,261.4255065917969,254.69940185546875,258.7488098144531,257.1107177734375,12341105
2019-08-19,261.4941101074219,263.00408935546875,259.5036926269531,261.7685852050781,260.1113586425781,14290205
2019-08-20,262.4549865722656,265.96771240234375,261.2882080078125,263.89630126953125,262.2256164550781,29190785
2019-08-21,263.96490478515625,271.6518859863281,263.89630126953125,269.1123962402344,267.40869140625,21292768
2019-08-22,268.151611328125,268.151611328125,260.12139892578125,261.2882080078125,259.634033203125,43352578
2019-08-23,261.8373107910156,262.7294921875,257.2388000488281,257.3760986328125,255.74668884277344,12144453
2019-08-27,258.7488098144531,259.98419189453125,254.4248046875,256.89569091796875,255.26931762695312,12386646
2019-08-28,256.89569091796875,256.9783935546875,250.99319458007812,255.66029357910156,254.041748046875,19536478
2019-08-29,254.21890258789062,259.6409912109375,250.58140563964844,258.8174133300781,257.17889404296875,10573590
2019-08-30,260.05279541015625,265.6120910644531,259.7782897949219,264.65130615234375,262.975830078125,17536558
2019-09-02,264.0335998535156,267.9457092285156,264.0335998535156,265.5434875488281,263.86236572265625,10907904
2019-09-03,262.8667907714844,265.40618896484375,257.78790283203125,262.5235900878906,260.8616027832031,14612414
2019-09-04,263.2099914550781,265.58160400390625,262.043212890625,263.89630126953125,262.2256164550781,19949858
2019-09-05,265.5434875488281,267.5339050292969,263.96490478515625,266.3670959472656,264.6807556152344,10676193
2019-09-06,265.9552917480469,271.3086853027344,264.9258117675781,270.07330322265625,268.363525390625,14582039
2019-09-09,272.8186950683594,273.3677062988281,267.87701416015625,269.8674011230469,268.1589050292969,8900787
2019-09-10,267.3280029296875,279.4761047363281,266.8475036621094,279.4761047363281,277.706787109375,31135353
2019-09-11,280.505615234375,294.6441955566406,279.4075012207031,285.5158996582031,283.7083435058594,39575390
2019-09-12,288.2611999511719,288.26739501953125,280.2311096191406,284.55499267578125,282.7535095214844,34277203
2019-09-13,283.3882141113281,287.9180908203125,283.1412048339844,285.4472961425781,283.6401672363281,12669428
2019-09-16,282.5646057128906,288.00250244140625,276.11309814453125,276.4562072753906,274.70599365234375,13222956
2019-09-17,276.4562072753906,278.6524963378906,274.7403869628906,277.9661865234375,276.2064208984375,10681639
2019-09-18,277.27978515625,278.1720886230469,272.9559020996094,275.5639953613281,273.8194274902344,7056799
2019-09-19,275.014892578125,278.0347900390625,273.2991027832031,277.8976135253906,276.1382751464844,6795591
2019-09-20,270.75970458984375,274.260009765625,263.89630126953125,272.0636901855469,270.34130859375,27844241
2019-09-23,270.89691162109375,271.1028137207031,265.47491455078125,265.9552917480469,264.2715759277344,21086651
2019-09-24,267.6025085449219,268.22021484375,263.5531005859375,266.09259033203125,264.4079895019531,13358496
2019-09-25,264.1022033691406,267.9457092285156,262.677001953125,267.9457092285156,266.2493896484375,32835846
2019-09-26,268.49468994140625,273.5050048828125,267.5339050292969,269.5928955078125,267.8861389160156,31849155
2019-09-27,271.4460144042969,275.6325988769531,271.4460144042969,271.7892150878906,270.0685729980469,10003039
2019-09-30,272.1322937011719,274.35260009765625,271.4460144042969,271.9263916015625,270.2048645019531,9395967
2019-10-01,271.9263916015625,272.26959228515625,265.33758544921875,266.09259033203125,264.4079895019531,16794857
2019-10-02,264.1022033691406,264.4454040527344,253.94439697265625,253.94439697265625,252.3367156982422,14376073
2019-10-03,253.2581024169922,254.49349975585938,244.95339965820312,247.76739501953125,246.19882202148438,13920416
2019-10-04,250.37550354003906,251.54220581054688,247.1497039794922,250.5126953125,248.92674255371094,7925277
2019-10-07,248.86549377441406,252.15989685058594,247.63009643554688,251.1990966796875,249.60879516601562,22484353
2019-10-08,251.88540649414062,252.5717010498047,247.1497039794922,249.2772979736328,247.69915771484375,12148025
2019-10-09,249.2772979736328,254.356201171875,248.247802734375,251.06179809570312,249.4723663330078,7947569
2019-10-10,252.09129333496094,253.46400451660156,247.97329711914062,251.88540649414062,250.29075622558594,8236850
2019-10-11,250.2382049560547,255.17979431152344,246.60060119628906,255.04249572753906,253.4278564453125,17955498
2019-10-14,255.3856964111328,259.5036926269531,246.60060119628906,258.19970703125,256.5650939941406,72298720
2019-10-15,260.464599609375,261.63140869140625,252.64039611816406,256.0721130371094,254.45095825195312,19513539
2019-10-16,255.66029357910156,256.4649963378906,253.2581024169922,254.56210327148438,252.9505157470703,5788540
2019-10-17,255.17979431152344,256.6897888183594,250.37550354003906,250.37550354003906,248.79042053222656,11235161
2019-10-18,245.50250244140625,249.00039672851562,241.17860412597656,244.19839477539062,242.65240478515625,21881853
2019-10-21,245.2279052734375,245.98289489746094,240.56089782714844,242.41400146484375,240.8793182373047,16620156
2019-10-22,243.64939880371094,250.57110595703125,242.1027069091797,248.72830200195312,247.1536407470703,10396074
2019-10-23,248.38510131835938,250.24989318847656,243.9239044189453,249.3459930419922,247.76742553710938,15761076
2019-10-24,243.64939880371094,244.26710510253906,238.2958984375,240.9040069580078,240.9040069580078,19082424
