Date,Open,High,Low,Close,Adj Close,Volume
2022-07-20,94.80000305175781,94.80000305175781,91.56099700927734,92.02999877929688,92.02999877929688,28348429
2022-07-21,93.02999877929688,94.0999984741211,91.4000015258789,92.3499984741211,92.3499984741211,19689475
2022-07-22,92.18000030517578,94.16999816894531,91.4000015258789,92.5999984741211,92.5999984741211,16156353
2022-07-25,92.18000030517578,93.08999633789062,90.95999908447266,91.94999694824219,91.94999694824219,17370381
2022-07-26,91.31999969482422,93.63999938964844,87.69000244140625,87.69000244140625,87.69000244140625,66967494
2022-07-27,88.36000061035156,88.80999755859375,87.06999969482422,87.37000274658203,87.37000274658203,23842806
2022-07-28,87.51000213623047,88.36000061035156,84.44000244140625,86.44000244140625,86.44000244140625,25179260
2022-07-29,88.36000061035156,90.89900207519531,88.18000030517578,89.2699966430664,89.2699966430664,33958737
2022-08-01,89.56999969482422,90.7699966430664,88.83999633789062,89.04000091552734,89.04000091552734,18794362
2022-08-02,88.16000366210938,89.7300033569336,87.7979965209961,87.80000305175781,87.80000305175781,20959531
2022-08-03,88.33999633789062,91.38999938964844,88.27999877929688,90.79000091552734,90.79000091552734,25596608
2022-08-04,88.0,88.95999908447266,79.80000305175781,82.6500015258789,82.6500015258789,144463069
2022-08-05,82.6500015258789,84.25,81.74099731445312,83.0,83.0,40662330
2022-08-08,83.1500015258789,87.06600189208984,82.95999908447266,86.69999694824219,86.69999694824219,44093941
2022-08-09,86.33999633789062,87.08100128173828,84.13999938964844,84.66000366210938,84.66000366210938,36623475
2022-08-10,84.16000366210938,86.13999938964844,83.51000213623047,85.55000305175781,85.55000305175781,30052956
2022-08-11,85.95999908447266,86.6780014038086,84.48999786376953,84.76000213623047,84.76000213623047,24490308
2022-08-12,84.97000122070312,85.88999938964844,84.20500183105469,85.01000213623047,85.01000213623047,16914596
2022-08-15,85.56999969482422,85.88999938964844,84.72000122070312,85.75,85.75,14193662
2022-08-16,85.7300033569336,87.66000366210938,85.54000091552734,85.9000015258789,85.9000015258789,21331204
2022-08-17,86.0,86.19000244140625,82.72000122070312,83.5,83.5,37278354
2022-08-18,83.76000213623047,84.52899932861328,83.16500091552734,83.5999984741211,83.5999984741211,13854755
2022-08-19,83.01000213623047,83.77999877929688,81.08000183105469,81.26000213623047,81.26000213623047,28233237
2022-08-22,81.4800033569336,82.0,79.9000015258789,80.4000015258789,80.4000015258789,31905693
2022-08-23,80.04000091552734,81.38999938964844,79.5,80.12999725341797,80.12999725341797,20046919
2022-08-24,80.0,80.30999755859375,78.7300033569336,80.30999755859375,80.30999755859375,23059116
2022-08-25,80.22000122070312,81.7699966430664,79.86000061035156,80.52999877929688,80.52999877929688,13438657
2022-08-26,81.19999694824219,81.27999877929688,78.4800033569336,78.4800033569336,78.4800033569336,22534383
2022-08-30,78.55000305175781,80.0999984741211,77.37000274658203,78.19999694824219,78.19999694824219,25551161
2022-08-31,78.55000305175781,78.55000305175781,76.30000305175781,77.0,77.0,63097922
2022-09-01,75.75,75.99099731445312,69.56999969482422,71.30999755859375,71.30999755859375,84867051
2022-09-02,72.6500015258789,75.22799682617188,71.87999725341797,75.06999969482422,75.06999969482422,57327072
2022-09-05,73.9800033569336,74.16999816894531,72.21499633789062,74.12000274658203,74.12000274658203,32556896
2022-09-06,74.66000366210938,78.69999694824219,74.0,76.70999908447266,76.70999908447266,81963049
2022-09-07,76.36000061035156,78.30000305175781,75.38999938964844,76.75,76.75,19141206
2022-09-08,77.19999694824219,79.20999908447266,76.75,78.27999877929688,78.27999877929688,57178428
2022-09-09,79.0,79.73699951171875,78.44000244140625,78.44000244140625,78.44000244140625,22276476
2022-09-12,79.9990005493164,81.26100158691406,79.88700103759766,80.66999816894531,80.66999816894531,21115383
2022-09-13,81.16999816894531,81.16999816894531,78.18000030517578,78.2699966430664,78.2699966430664,22057890
2022-09-14,77.9800033569336,78.62999725341797,74.15599822998047,75.16000366210938,75.16000366210938,39445815
2022-09-15,76.66000366210938,79.75,76.05999755859375,76.86000061035156,76.86000061035156,36468556
2022-09-16,75.86000061035156,77.23999786376953,74.83999633789062,75.7699966430664,75.7699966430664,41252838
2022-09-20,76.0,77.73999786376953,75.41000366210938,75.81999969482422,75.81999969482422,23451695
2022-09-21,74.5,76.4000015258789,73.73999786376953,74.31999969482422,74.31999969482422,18404871
2022-09-22,73.0,74.5999984741211,72.08699798583984,73.2699966430664,73.2699966430664,29995767
2022-09-23,73.33999633789062,75.27899932861328,70.47000122070312,71.87999725341797,71.87999725341797,58175663
2022-09-26,71.04000091552734,74.61000061035156,71.0,72.66999816894531,72.66999816894531,48993701
2022-09-27,72.66000366210938,72.97000122070312,69.2300033569336,69.2300033569336,69.2300033569336,37680831
2022-09-28,68.13999938964844,68.47000122070312,64.44000244140625,66.69999694824219,66.69999694824219,67051802
2022-09-29,67.41000366210938,68.43000030517578,65.77999877929688,68.26000213623047,68.26000213623047,39354655
2022-09-30,69.0,71.05000305175781,68.38999938964844,69.58999633789062,69.58999633789062,45994337
2022-10-03,70.0,70.24400329589844,66.44000244140625,69.7699966430664,69.7699966430664,33872252
2022-10-04,70.4000015258789,74.48999786376953,70.20999908447266,74.47000122070312,74.47000122070312,39848712
2022-10-05,73.73999786376953,75.37000274658203,73.12000274658203,73.91999816894531,73.91999816894531,21912231
2022-10-06,74.43000030517578,75.2300033569336,70.75,71.29000091552734,71.29000091552734,24574838
2022-10-07,70.80999755859375,72.12000274658203,69.87999725341797,70.5999984741211,70.5999984741211,25910572
2022-10-10,69.80999755859375,70.94000244140625,68.34300231933594,68.88999938964844,68.88999938964844,29299659
2022-10-11,68.47000122070312,71.41000366210938,68.08000183105469,69.48999786376953,69.48999786376953,19504878
2022-10-12,69.19999694824219,69.80000305175781,66.06999969482422,66.23999786376953,66.23999786376953,29096937
2022-10-13,65.70999908447266,70.86000061035156,65.20999908447266,70.01000213623047,70.01000213623047,30441954
2022-10-14,71.33000183105469,72.01000213623047,69.5,70.05000305175781,70.05000305175781,32096074
2022-10-17,71.05000305175781,71.69999694824219,70.08999633789062,71.56999969482422,71.56999969482422,21642439
2022-10-18,73.12000274658203,74.88999938964844,71.61000061035156,74.27999877929688,74.27999877929688,83013326
2022-10-19,74.88999938964844,75.66000366210938,72.5999984741211,74.0,74.0,23620912
2022-10-20,74.0,74.07599639892578,72.11000061035156,73.1500015258789,73.1500015258789,18380472
2022-10-21,72.11000061035156,73.72000122070312,70.88999938964844,73.58000183105469,73.58000183105469,22192578
2022-10-24,74.12999725341797,75.94000244140625,73.06999969482422,73.5,73.5,24265301
2022-10-25,74.66000366210938,74.66000366210938,72.41000366210938,73.69000244140625,73.69000244140625,19458112
2022-10-26,72.72000122070312,75.04000091552734,72.52999877929688,74.47000122070312,74.47000122070312,23578158
2022-10-27,74.83999633789062,76.69999694824219,73.86000061035156,76.33999633789062,76.33999633789062,22582582
2022-10-28,75.31999969482422,77.56999969482422,74.77200317382812,76.98999786376953,76.98999786376953,24188150
2022-10-31,77.11000061035156,79.4229965209961,77.0,78.1500015258789,78.1500015258789,38761593
2022-11-01,79.19000244140625,82.41999816894531,79.05000305175781,81.5,81.5,49877453
2022-11-02,81.5999984741211,83.05999755859375,81.13999938964844,83.05999755859375,83.05999755859375,40179066
2022-11-03,80.87000274658203,81.2300033569336,78.22000122070312,80.16000366210938,80.16000366210938,39633812
2022-11-04,80.58000183105469,85.52999877929688,80.35099792480469,85.11000061035156,85.11000061035156,56656910
2022-11-07,84.38999938964844,86.3499984741211,82.86399841308594,86.3499984741211,86.3499984741211,33193308
2022-11-08,85.36000061035156,88.44000244140625,84.23500061035156,88.44000244140625,88.44000244140625,25569962
2022-11-09,87.54000091552734,89.52999877929688,87.0199966430664,88.62000274658203,88.62000274658203,22483065
2022-11-10,87.73999786376953,90.2699966430664,85.95999908447266,85.95999908447266,85.95999908447266,40197644
2022-11-11,87.08000183105469,90.80999755859375,86.87999725341797,89.30999755859375,89.30999755859375,48070466
2022-11-14,89.0,92.76000213623047,88.97000122070312,91.5999984741211,91.5999984741211,54578240
2022-11-15,91.2300033569336,92.06999969482422,89.30000305175781,91.11000061035156,91.11000061035156,31866959
2022-11-16,91.29000091552734,91.48999786376953,86.87999725341797,87.22000122070312,87.22000122070312,31469186
2022-11-17,87.58999633789062,87.8499984741211,85.88999938964844,86.5999984741211,86.5999984741211,21661069
2022-11-18,86.54000091552734,86.98999786376953,85.0999984741211,85.48999786376953,85.48999786376953,25787471
2022-11-21,85.70999908447266,85.9000015258789,83.41000366210938,84.80999755859375,84.80999755859375,34885891
2022-11-22,85.16000366210938,85.9800033569336,84.02999877929688,85.29000091552734,85.29000091552734,29820311
2022-11-23,85.45999908447266,88.41000366210938,84.80000305175781,88.41000366210938,88.41000366210938,23250404
2022-11-24,88.73999786376953,91.05000305175781,88.06999969482422,91.05000305175781,91.05000305175781,24203944
2022-11-25,90.77999877929688,91.6500015258789,90.4800033569336,90.8499984741211,90.8499984741211,17772475
2022-11-28,90.30000305175781,91.95999908447266,88.5250015258789,88.62000274658203,88.62000274658203,28954263
2022-11-29,88.91000366210938,90.26000213623047,88.375,89.12000274658203,89.12000274658203,21040596
2022-11-30,90.43000030517578,91.94999694824219,90.0,90.91999816894531,90.91999816894531,54046920
2022-12-01,91.75,91.94999694824219,86.25,86.93000030517578,86.93000030517578,44739800
2022-12-02,87.05999755859375,90.27999877929688,86.58000183105469,90.25,90.25,44499719
2022-12-05,90.02999877929688,91.06999969482422,88.47000122070312,90.58999633789062,90.58999633789062,23064037
2022-12-06,91.56999969482422,94.5,91.22000122070312,93.48999786376953,93.48999786376953,57578670
2022-12-07,93.18000030517578,93.66000366210938,90.22000122070312,90.52999877929688,90.52999877929688,25954512
2022-12-08,90.44999694824219,92.11000061035156,90.16000366210938,91.38999938964844,91.38999938964844,19230019
2022-12-09,92.0,94.05000305175781,90.81999969482422,94.05000305175781,94.05000305175781,35958470
2022-12-12,93.9800033569336,94.68000030517578,92.3499984741211,92.83999633789062,92.83999633789062,20761429
2022-12-13,93.11000061035156,93.33799743652344,88.81800079345703,90.61000061035156,90.61000061035156,49918653
2022-12-14,90.27999877929688,239.6999969482422,89.51000213623047,90.29000091552734,90.29000091552734,20404346
2022-12-15,89.66000366210938,91.0,88.83000183105469,89.12999725341797,89.12999725341797,21483052
2022-12-16,89.37000274658203,90.38700103759766,86.52999877929688,87.33000183105469,87.33000183105469,43746405
2022-12-19,87.45999908447266,89.23999786376953,87.0,88.83999633789062,88.83999633789062,16057958
2022-12-20,87.66000366210938,88.5999984741211,86.44999694824219,88.43000030517578,88.43000030517578,18056475
2022-12-21,89.16999816894531,91.13999938964844,88.4000015258789,91.12000274658203,91.12000274658203,24664422
2022-12-22,91.58000183105469,93.16000366210938,90.61000061035156,91.0999984741211,91.0999984741211,21040560
2022-12-23,91.04000091552734,92.5,90.86000061035156,91.68000030517578,91.68000030517578,8154051
2022-12-28,92.19000244140625,93.52999877929688,92.16000366210938,92.63999938964844,92.63999938964844,25714119
2022-12-29,91.8499984741211,92.62000274658203,91.0199966430664,92.44999694824219,92.44999694824219,17748918
2022-12-30,91.75,93.19999694824219,91.26000213623047,93.19999694824219,93.19999694824219,9029749
2023-01-03,94.76000213623047,99.58000183105469,94.5999984741211,98.91000366210938,98.91000366210938,94742596
2023-01-04,97.80000305175781,101.4000015258789,95.75,101.4000015258789,101.4000015258789,62168667
2023-01-05,101.77999877929688,104.26000213623047,101.36000061035156,102.66000366210938,102.66000366210938,53910901
2023-01-06,103.23999786376953,104.82499694824219,102.76000213623047,102.9000015258789,102.9000015258789,29053439
2023-01-09,103.0,104.26000213623047,100.91999816894531,103.76000213623047,103.76000213623047,31156128
2023-01-10,103.19999694824219,105.0,100.4800033569336,101.0199966430664,101.0199966430664,40463064
2023-01-11,101.72000122070312,103.86000061035156,101.4000015258789,102.58000183105469,102.58000183105469,28401212
2023-01-12,103.5,104.80000305175781,102.66000366210938,104.0,104.0,31432133
2023-01-13,104.30000305175781,109.55999755859375,104.18000030517578,108.76000213623047,108.76000213623047,54578013
2023-01-16,108.4800033569336,108.66000366210938,106.36000061035156,107.16000366210938,107.16000366210938,57832776
2023-01-17,107.30000305175781,109.04000091552734,107.22000122070312,108.54000091552734,108.54000091552734,61277631
2023-01-18,108.95999908447266,109.45999908447266,107.87999725341797,108.26000213623047,108.26000213623047,47629490
2023-01-19,107.77999877929688,109.37999725341797,104.63999938964844,105.08000183105469,105.08000183105469,44729856
2023-01-20,106.05999755859375,107.41000366210938,104.21399688720703,106.5999984741211,106.5999984741211,26124235
2023-01-23,107.0,108.19999694824219,105.76000213623047,108.19999694824219,108.19999694824219,35895182
2023-01-24,109.72000122070312,112.08000183105469,108.55999755859375,111.4000015258789,111.4000015258789,65665163
2023-01-25,111.30000305175781,112.86000061035156,110.90599822998047,111.72000122070312,111.72000122070312,33908026
2023-01-26,113.0,115.0,111.72000122070312,113.4800033569336,113.4800033569336,41667877
2023-01-27,112.19999694824219,112.5,108.30000305175781,110.19999694824219,110.19999694824219,75400627
2023-01-30,109.54000091552734,109.73999786376953,107.19999694824219,109.12000274658203,109.12000274658203,49218448
2023-01-31,108.4000015258789,108.61799621582031,105.41999816894531,105.73999786376953,105.73999786376953,56822682
2023-02-01,105.41999816894531,106.33999633789062,103.19999694824219,105.18000030517578,105.18000030517578,41208392
2023-02-02,105.5,108.9000015258789,105.44000244140625,108.73999786376953,108.73999786376953,25445750
2023-02-03,108.73999786376953,109.44000244140625,107.26000213623047,109.08000183105469,109.08000183105469,26628126
2023-02-06,108.44000244140625,108.66799926757812,106.23999786376953,108.08000183105469,108.08000183105469,26303954
2023-02-07,108.05999755859375,109.27999877929688,107.13999938964844,107.95999908447266,107.95999908447266,60727166
2023-02-08,109.0199966430664,110.5999984741211,107.9000015258789,109.22000122070312,109.22000122070312,20061123
2023-02-09,109.37999725341797,110.4000015258789,108.63999938964844,108.72000122070312,108.72000122070312,20437688
2023-02-10,108.81999969482422,109.0,106.12999725341797,107.4800033569336,107.4800033569336,22069170
2023-02-13,108.05999755859375,110.45999908447266,107.12000274658203,109.45999908447266,109.45999908447266,19855592
2023-02-14,109.0,109.24099731445312,106.4800033569336,108.36000061035156,108.36000061035156,24583021
2023-02-15,108.68000030517578,112.23999786376953,108.44000244140625,112.0,112.0,42282405
2023-02-16,113.0,114.81999969482422,112.54000091552734,113.80000305175781,113.80000305175781,33897663
2023-02-17,112.83999633789062,112.87999725341797,110.9800033569336,112.45999908447266,112.45999908447266,22917027
2023-02-20,113.0,113.91999816894531,111.08000183105469,111.80000305175781,111.80000305175781,16060412
2023-02-21,111.36000061035156,111.81700134277344,109.89800262451172,109.9800033569336,109.9800033569336,20426555
2023-02-22,109.27999877929688,109.85700225830078,106.69000244140625,107.62000274658203,107.62000274658203,35690897
2023-02-23,124.0,134.67999267578125,118.0,133.10000610351562,133.10000610351562,271613075
2023-02-24,131.5,142.3800048828125,129.82000732421875,136.0399932861328,136.0399932861328,146380643
2023-02-27,140.83999633789062,145.0,139.1199951171875,145.0,145.0,85825516
2023-02-28,144.5800018310547,147.55999755859375,143.0,144.94000244140625,144.94000244140625,62199372
2023-03-01,145.0800018310547,149.3800048828125,143.8000030517578,148.4199981689453,148.4199981689453,79963396
2023-03-02,146.67999267578125,148.16000366210938,145.24000549316406,148.16000366210938,148.16000366210938,64863713
2023-03-03,149.16000366210938,150.0,148.0,149.63999938964844,149.63999938964844,43048400
2023-03-06,150.0,155.05999755859375,149.7220001220703,152.77999877929688,152.77999877929688,35345094
2023-03-07,151.10000610351562,154.89999389648438,150.66000366210938,153.17999267578125,153.17999267578125,42631905
2023-03-08,156.02000427246094,158.8000030517578,154.27999877929688,156.86000061035156,156.86000061035156,59788604
2023-03-09,156.02000427246094,160.0,155.02000427246094,158.0399932861328,158.0399932861328,67071119
2023-03-10,154.89999389648438,154.89999389648438,148.6999969482422,150.10000610351562,150.10000610351562,69984192
2023-03-13,151.0,152.82000732421875,142.10000610351562,145.0,145.0,74404187
2023-03-14,146.97999572753906,156.8000030517578,145.86000061035156,155.1999969482422,155.1999969482422,68289345
2023-03-15,154.13999938964844,157.4600067138672,143.97900390625,144.13999938964844,144.13999938964844,58378120
2023-03-16,148.5800018310547,151.5,142.5399932861328,146.3000030517578,146.3000030517578,42686642
2023-03-17,147.97999572753906,149.3990020751953,138.86399841308594,140.3000030517578,140.3000030517578,69283833
2023-03-20,137.44000244140625,142.47000122070312,132.25999450683594,140.97999572753906,140.97999572753906,60056903
2023-03-21,142.3000030517578,150.5,142.3000030517578,150.0,150.0,68978169
2023-03-22,148.86000061035156,149.96099853515625,147.3000030517578,149.22000122070312,149.22000122070312,31301883
2023-03-23,149.13999938964844,149.1479949951172,145.32000732421875,147.33999633789062,147.33999633789062,37993374
2023-03-24,145.3800048828125,146.1999969482422,141.5679931640625,143.5399932861328,143.5399932861328,33784507
2023-03-27,145.55999755859375,145.97999572753906,143.1199951171875,144.33999633789062,144.33999633789062,15552609
2023-03-28,145.0399932861328,146.05999755859375,143.02200317382812,145.33999633789062,145.33999633789062,64632483
2023-03-29,145.0800018310547,148.5,144.55999755859375,148.0,148.0,16243249
2023-03-30,149.3800048828125,150.94000244140625,149.0570068359375,150.1999969482422,150.1999969482422,26539153
2023-03-31,150.22000122070312,152.8000030517578,148.66000366210938,149.02000427246094,149.02000427246094,34987243
2023-04-03,148.0,151.89999389648438,147.5500030517578,149.64999389648438,149.64999389648438,129721315
2023-04-04,151.10000610351562,151.10000610351562,144.8000030517578,145.5,145.5,57266350
2023-04-05,146.35000610351562,147.5050048828125,142.5760040283203,143.75,143.75,25273084
2023-04-06,143.75,147.9499969482422,143.0,147.9499969482422,147.9499969482422,22848998
2023-04-11,149.75,150.0500030517578,145.35000610351562,147.14999389648438,147.14999389648438,69225982
2023-04-12,147.5,148.3419952392578,145.6999969482422,147.60000610351562,147.60000610351562,21108303
2023-04-13,146.75,150.8000030517578,146.75,149.14999389648438,149.14999389648438,26045530
2023-04-14,149.89999389648438,151.3419952392578,147.0500030517578,149.75,149.75,119506746
2023-04-17,149.5500030517578,151.4499969482422,148.39999389648438,151.0,151.0,34531390
2023-04-18,152.0,155.85000610351562,151.52499389648438,155.85000610351562,155.85000610351562,32623298
2023-04-19,155.10000610351562,156.35299682617188,153.60000610351562,155.35000610351562,155.35000610351562,40799859
2023-04-20,155.0500030517578,155.64999389648438,153.35000610351562,155.0,155.0,52655610
2023-04-21,154.0,155.3000030517578,152.3000030517578,154.35000610351562,154.35000610351562,19659036
2023-04-24,153.64999389648438,155.5,152.75,153.60000610351562,153.60000610351562,25554706
2023-04-25,152.5,154.60000610351562,150.6999969482422,152.89999389648438,152.89999389648438,26353245
2023-04-26,153.0,153.5970001220703,150.0,151.9499969482422,151.9499969482422,18974344
2023-04-27,151.25,153.64999389648438,150.4499969482422,152.0,152.0,13067488
2023-04-28,152.4499969482422,153.5,149.8000030517578,152.14999389648438,152.14999389648438,20066564
2023-05-02,152.35000610351562,154.6999969482422,149.85000610351562,150.5,150.5,53793229
2023-05-03,150.8000030517578,153.5500030517578,150.58999633789062,151.89999389648438,151.89999389648438,33091647
2023-05-04,150.64999389648438,152.89999389648438,148.1999969482422,149.1999969482422,149.1999969482422,32226187
2023-05-05,150.4499969482422,152.5,148.9250030517578,151.14999389648438,151.14999389648438,28065592
2023-05-09,150.89999389648438,153.0,149.7740020751953,151.64999389648438,151.64999389648438,24779770
2023-05-10,152.5,156.3179931640625,152.31500244140625,156.3000030517578,156.3000030517578,76845873
2023-05-11,153.0,156.3000030517578,145.3000030517578,145.89999389648438,145.89999389648438,87960931
2023-05-12,145.9499969482422,150.0500030517578,145.9499969482422,148.3000030517578,148.3000030517578,32974448
2023-05-15,148.4499969482422,149.0,144.75,145.10000610351562,145.10000610351562,61153300
2023-05-16,147.14999389648438,151.0,146.9499969482422,148.14999389648438,148.14999389648438,92843396
2023-05-17,148.6999969482422,152.85000610351562,148.35000610351562,152.85000610351562,152.85000610351562,53254675
2023-05-18,155.0,156.0500030517578,153.63099670410156,155.5500030517578,155.5500030517578,28572024
2023-05-19,155.5500030517578,157.3000030517578,155.0,156.0,156.0,23113988
2023-05-22,157.14999389648438,158.5500030517578,156.3000030517578,157.3000030517578,157.3000030517578,19587675
2023-05-23,157.5,158.10000610351562,153.02499389648438,153.1999969482422,153.1999969482422,22848782
2023-05-24,150.3000030517578,150.6280059814453,146.0,146.85000610351562,146.85000610351562,33835348
2023-05-25,147.39999389648438,150.968994140625,145.9499969482422,148.8000030517578,148.8000030517578,31882569
2023-05-26,149.4499969482422,150.3000030517578,147.39999389648438,149.0500030517578,149.0500030517578,48710387
2023-05-30,149.85000610351562,149.85000610351562,143.4499969482422,144.39999389648438,144.39999389648438,23234851
2023-05-31,143.4499969482422,146.64999389648438,142.4810028076172,143.3000030517578,143.3000030517578,53809893
2023-06-01,143.85000610351562,146.39999389648438,143.55599975585938,146.39999389648438,146.39999389648438,15491830
2023-06-02,146.6999969482422,150.0,146.1999969482422,150.0,150.0,52556256
2023-06-05,150.5500030517578,151.35000610351562,146.39999389648438,147.3000030517578,147.3000030517578,38119289
2023-06-06,146.3000030517578,148.75999450683594,146.10000610351562,148.0500030517578,148.0500030517578,19999152
2023-06-07,147.89999389648438,150.14999389648438,147.3260040283203,150.14999389648438,150.14999389648438,21022758
2023-06-08,149.39999389648438,150.0500030517578,146.75,149.4499969482422,149.4499969482422,11900744
2023-06-09,149.1999969482422,150.4720001220703,147.9499969482422,149.25,149.25,22006261
2023-06-12,148.0500030517578,151.3699951171875,148.0500030517578,150.14999389648438,150.14999389648438,12403862
2023-06-13,151.0,151.9499969482422,149.10000610351562,150.89999389648438,150.89999389648438,41099095
2023-06-14,150.39999389648438,151.6199951171875,150.0,150.75,150.75,15491416
2023-06-15,150.35000610351562,151.02000427246094,149.10000610351562,150.0500030517578,150.0500030517578,14763957
2023-06-16,150.3000030517578,151.39999389648438,149.052001953125,151.1999969482422,151.1999969482422,43000976
2023-06-19,151.0,154.60000610351562,150.75,153.8000030517578,153.8000030517578,27121565
2023-06-20,153.9499969482422,158.39999389648438,152.9499969482422,157.0,157.0,28564158
2023-06-21,155.6999969482422,159.64999389648438,155.5,157.5500030517578,157.5500030517578,22535134
2023-06-22,156.25,157.75,154.14999389648438,156.0500030517578,156.0500030517578,21248412
2023-06-23,155.35000610351562,155.6999969482422,152.39999389648438,154.64999389648438,154.64999389648438,19918085
2023-06-26,154.10000610351562,156.0,152.60000610351562,154.8000030517578,154.8000030517578,22938015
2023-06-27,155.5,155.85000610351562,153.48300170898438,155.4499969482422,155.4499969482422,9434531
2023-06-28,155.75,156.6999969482422,154.8000030517578,155.8000030517578,155.8000030517578,28998640
2023-06-29,155.25,155.41200256347656,148.4499969482422,148.6999969482422,148.6999969482422,33796759
